ID,Nickname,School Name,Active,Payment Through Us,Location Type,Location Phone,Address,City,State,Zip Code,Geographic Area,Point of Contact,POC Title,POC Phone,POC Email,Contractor,Location Enrollment,Demo Allowed,Demo Start Time,Demo Type,Base Professor Pay,Retained Client,Class Pricing Type,School Cut Type,School Cut,Virtus Required,TB Required,Livescan Required,Livescan Info,Contract/Permit Required,Contract/Permit Notes,Special Info Required,Flyer Required,Registration Link for Flyer,Custom Flyer Required,Custom Flyer Items Required,Flyer Quantity,Parking Information,Attendance Required,Demo Length,Unknown,School Procedure Info,Internal Notes,Observes Allowed,Jewish,Set Dates Ourselves,Number of Weeks,School Calendar Link,Client Manager,Invoicing Notes,Class 1 Type,Class 1 Grades,Class 1 Day,Class 1 Start Time,Class 1 Length (Minutes),Class 1 Cost,Class 1 Lab Fee per Week,Class 1 Minimum Students,Class 1 Maximum Students,Class 2 Type,Class 2 Grades,Class 2 Day,Class 2 Start Time,Class 2 Length (Minutes),Class 2 Cost,Class 2 Lab Fee per Week,Class 2 Minimum Students,Class 2 Maximum Students,Class 3 Type,Class 3 Grades,Class 3 Day,Class 3 Start Time,Class 3 Length (Minutes),Class 3 Cost,Class 3 Lab Fee per Week,Class 3 Minimum Students,Class 3 Maximum Students,Class 4 Type,Class 4 Grades,Class 4 Day,Class 4 Start Time,Class 4 Length (Minutes),Class 4 Cost,Class 4 Lab Fee per Week,Class 4 Minimum Students,Class 4 Maximum Students,Class 5 Type,Class 5 Grades,Class 5 Day,Class 5 Start Time,Class 5 Length (Minutes),Class 5 Cost,Class 5 Lab Fee per Week,Class 5 Minimum Students,Class 5 Maximum Students,Class 6 Type,Class 6 Grades,Class 6 Day,Class 6 Start Time,Class 6 Length (Minutes),Class 6 Cost,Class 6 Lab Fee per Week,Class 6 Minimum Students,Class 6 Maximum Students
4813,CASSIDY,Cassidy Preschool,Yes,No,School,(310) 829-5700,2122 Wilshire Blvd,Santa Monica,CA,90403,West LA,"Teru
Madeleine",Coordinator,,"teru@cassidypreschool.com
madeleine@cassidypreschool.com",,,No,,,,No,Flat Fee,,,No,No,No,,,,,No,Register through Cassidy Preschool,,,,Can be difficult to find parking. No real tips or tricks so arrive a bit early first day to scope it out.,Yes,,,https://docs.google.com/document/d/14lvzN-8FP9eA4jHLgXeVeNiNZCbTrGOiR5pwe8NgIyI/edit?usp=drive_link,,,,Yes,,,Catie,,Science,PK,Thursday,2:00 PM,2/13/1900,220,,0,12,Science,PK,Thursday,4:00 PM,2/13/1900,220,,0,12,Engineering,PK,Tuesday,2:00 PM,2/13/1900,200,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,CHABAD,Chabad,No,No,School,(310) 826-4453,644 S Bundy Ave,Brentwood,CA,90049,West LA,Devorah,Coordinator,,unknown@placeholder.com,,,Yes,,,,No,,,,No,No,No,,,,,,Register through Chabad,,,,,Yes,,,,,,,No,,,Sam,,,K-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,CHANDLER,Chandler School,Yes,No,School,(626) 795-9314,1005 Armada Dr,Pasadena,CA,91103,East LA,Diana,Director,,dmoore@chandlerschool.org,Chandler School,,Yes,,,,No,Flat Fee,,,No,No,No,,,,,No,Register through Chandler School,,,,Two Campuses - check for clarification,Yes,,,https://docs.google.com/document/d/1uuUhrB8o9wzRWvDOFQjG5Pk3fZqt9itOEfhyycMo7PA/edit?usp=drive_link,,,,No,,https://www.chandlerschool.org/calendar,Sam,"Net 30 requested for Invoices
Invoice monthly to invoices@chandlerschool.org",Science,K,Friday,2:00 PM,2/13/1900,$225.00,,0,15,Science,1-2,Friday,3:00 PM,2/13/1900,$225.00,,0,15,Engineering,3-5,Friday,4:00 PM,2/13/1900,225,,0,15,Science,K-3,M-F,8:00 AM,2/23/1901,325,,12,30,,,,,,,,,,,,,,,,,,
5302,CHEDER,Cheder Menachem,No,Yes,School,(310) 623-1470,1606 S La Cienega Blvd,Los Angeles,CA,90035,West LA,Yudi,Coordinator,,yblauner@gmail.com,,,Yes,3:45 PM,,,No,Per Student,,,No,No,No,,,,,Yes,ProfessorEgghead.com/register,,,150,Street - watch parking if parking on La Cienega. Large door at corner. Must buzz in.,Yes,,,https://docs.google.com/document/d/e/2PACX-1vQGGemgwaCYtq9Zlg34BxwqsqP4862xzqtcjAF7RBJmfsyYGxDmESkH0MuA-yXlRIMAZJTrsxDWsBe3/pub,,,Yes,Yes,,https://www.chedermenachem.com/templates/articlecco_cdo/aid/2287751/jewish/Back-To-School.htm,Sam,,Science,K-3,Monday,4:30 PM,60,$19.00,,8,14,Engineering,K-3,Tuesday,4:30 PM,60,$19.00,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,BTB CHEREMOYA,Cheremoya Avenue Elementary School,No,Yes,School,(310) 892-0765,6017 Franklin Ave,Los Angeles,CA,90028,Central LA,"Eric (Temp)
Marylin (onsite)",ELO Coordinator,818-808-5518,marilyn.lazo@lausd.net,Beyond the Bell,300,No,05/09/25,VM Left,75,Yes,Flat Fee,Percentage,0.28,No,No,No,https://docs.google.com/document/d/18eB6W9SKyStGBY2cQWrKiMu0jGzGCpRwZvaAvx1iScU/edit,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1Kh5rzwVoPTcJ5M_0XU_Hw45I72Mo1MIK0N1f_WZ0fEY/edit?usp=drive_link,,Yes,No,No,,,Catie,invoice FULL AMOUNT. Percentage is paid to studysmart via check after amount received from BTB,Science,K-2,Monday,3:00 PM,2/28/1900,450,,0,20,Engineering,3-5,Monday,4:00 PM,2/28/1900,450,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,CHILDRENS COMM,Children's Community School,No,No,School,(818) 780-6226,14702 Sylvan Street,Van Nuys,CA,91411,Valley,George,Coordinator,,george@ccsteaches.org,,,Yes,12:15 - 12:30 PM,,,No,Per Student,,,No,No,No,,,,,No,Register through Children's Community School,,,,Street - Enter via main gate buzz in.,Yes,,,https://docs.google.com/document/d/e/2PACX-1vSNdbdqegs8SmkrW4lKr29DGdFe-ZT6StuHGZ5mcPEDDfHPO58gIbHk5UbnVwBQiNMnsF5PhD0HHxsh/pub,,,,No,,,Sam,,Engineering,K-3,Tuesday,3:00 PM,2/28/1900,$20.00,,8,14,Science,K-3,Friday,3:00 PM,2/28/1900,$21.00,,9,14,Robotics,2-6,Wednesday,3:15 PM,2/28/1900,20,,7,12,Science,K-3,Monday,3:30 PM,2/13/1900,10,40,0,0,Engineering,K-3,Thursday,3:15 PM,2/13/1900,10,40,0,0,,,,,,,,,
906,CHRIST LUTHERAN,Christ Lutheran School,No,Yes,School,(949) 548-6866,760 Victoria St,Costa Mesa,CA,92627,North OC,Mackenzie,,949-763-0006,mackenzie.colyer@christcm.org,,,Yes,11:50 AM- 12:20 PM,0.1,,No,Per Student,Percentage,10%,No,No,Yes,https://oag.ca.gov/fingerprints/locations ,,,,Yes,ProfessorEgghead.com/register,,,99,,Yes,,,https://docs.google.com/document/d/1uR7n8ke_qwKcIYFS-CLLTW-tfyjNbnPtENruo9P6Ynw/edit?usp=drive_link,,,,Yes,,,Catie,,Science,K-3,Tuesday,3:15 PM,2/28/1900,$23.00,,8,14,Engineering,K-3,Thursday,3:15 PM,2/28/1900,23,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,GOETHE,Goethe Charter,Yes,No,School,(310) 306-3484,12500 Braddock Dr,Los Angeles,CA,90066,West LA,Michelle,,323-208-2796,"coachmichelle27@gmail.com
prolifickidsclub@gmail.com",,,Yes,3:00 PM,,,No,Per Student,,,No,No,Yes,https://drive.google.com/file/d/1d_gKq6kDa2DhWs9eDfQcQYnAvLqv1fvy/view?usp=sharing,,,7,Yes,Register through Goethe,,,50 (Demo Only),Street,Yes,,,https://docs.google.com/document/d/17wv9RWcBg53yp6PGzQgWcDR8jUScPCDlomvTbGYvo8I/edit?usp=drive_link,,,,No,,,Catie,,Engineering,K-3,Friday,2:50 PM,2/28/1900,$24.00,,8,14,Science,K-3,Wednesday,2:50 PM,2/28/1900,$24.00,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,COLFAX,Colfax,No,No,School,(818) 761-5115,11724 Addison St,Los Angeles,CA,91607,Valley,Brenda,,,brenda@enrichmentkids.com,Enrichment Planet,,YES,,,,No,Per Student,,,No,No,No,,,,,,Register through Colfax,,,,,Yes,,,,,,,No,,,Sam,,,K-3,,,,$15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,CORPUS,Corpus Christi School,No,Yes,School,(310) 454-9411,890 Toyopa Dr,Pacific Palisades,CA,90272,West LA,Mercedes,Coordinator,,office@cchristi.org,,,YES,10:00 AM,Possible they add 20% on top of our fee for enrollment through them,,No,Per Student,,Possible they add 20% on top of our fee for enrollment through them,Yes,No,No,,,,,Yes,ProfessorEgghead.com/register,,,100,Street,Yes,,,,,,,Yes,,https://www.corpuschristi-school.com/apps/events/,Sam,,Science,K-3,Tuesday,3:00 PM,60,$17.00,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,CREATIVE,Creative Learning Place,No,No,School,(323) 839-9569,3030 Westwood Blvd,Los Angeles,CA,90034,West LA,Karen,,,karen@karengolden.com,,,No,,,,No,Flat Fee,,,No,No,No,,,,,No,Register through Creative Learning Place,,,,Street,Yes,,,https://docs.google.com/document/d/e/2PACX-1vRlxcHWAyzzHlYhJ75eyjOisNxeI9mfc6D-hxj0GeGiJ2di2-D_WsyL0muOHYyN64xsLaXyAVza7JTD/pub,"Check rosters at https://app.jackrabbitclass.com/jr3.0/TimeClock/StaffLogin?OrgId=535042. Login = nfraher, pw= Coordinator Pw",,Yes,No,,http://www.allsaintsschoolla.org/calendar/,Sam,"Pays automatically by month, half lab fee in first month and half lab fee in 2nd. Create an invoice, but do not actually send it to her. Invoices will be marked paid as money comes in. Do not collect Lab Fees on our End",Science,K-3,Monday,9:00 AM,60,$120.00,$2.50,8,14,Science,3-5,Monday,10:45 AM,60,$120.00,$2.50,8,14,Engineering,3-5,Wednesday,11:00 AM,55,110,2.5,8,14,Engineering,K-5,Wednesday,12:00 PM,60,140,2.5,7,15,Science,3-5,Monday,12:00 PM,45,110,5,8,14,Engineering,K-3,Friday,9:00 AM,45,110,5,8,14
4823,CREST EDISON,Edison Elementary,No,No,School,(310) 828-0335,2402 Virginia Ave,Santa Monica,CA,90404,West LA,Jose,Enrichment Staff,310-570-6019,Jose.Barron@santamonica.gov,CREST,,No,,,,No,Per Student,,,No,No,Yes,Please fill out and return the attached packet to me. Crest Schools are a bit picky so it's a bit more work than usual. Sorry about that!,,,,Yes,www.smgov.net/reserve,Yes,Logo,Week 2,,Yes,,,https://docs.google.com/document/d/1O03P_IdAYeD_QOQ9cFy44JdhSX_7HEaq3kJXccVpNJI/edit?usp=drive_link,"If late or absence, reach out to Edison- Kim Santana 310-570-6019 kim.santana@santamonica.gov",,,No,,,Catie,See Quickbooks for detailed notes,Engineering,TK-K,Friday,1:30 PM,2/28/1900,$15.63,$2.50,8,14,Engineering,1-5,Friday,3:05 PM,2/28/1900,$15.63,$2.50,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,CREST FRANKLIN,Franklin Elementary,Yes,No,School,310-828-2814 ext 62120,2400 Montana Ave,Santa Monica,CA,90403,West LA,Edwin,Program Coordinator,,Edwin.Mejia-Sagastume@santamonica.gov,CREST,,No,,,,No,Per Student,,,No,No,Yes,Please fill out and return the attached packet to me. Crest Schools are a bit picky so it's a bit more work than usual. Sorry about that!,,,,Yes,www.smgov.net/reserve,Yes,Logos Required,Week 2,Lot or Street,Yes,,,https://docs.google.com/document/d/1vz7HwSxDk6kk-yfxvZDX3DPD7RmjNxK6t39QOtVEerg/edit?usp=drive_link,"If late or absence, reach out to Edwin.Mejia-Sagastume@santamonica.gov

Session pricing changes*",,,No,,,Catie,See Quickbooks for detailed notes,Science,TK-K,Monday,1:50 PM,2/28/1900,$136.00,$30.00,8,14,Science,1-5,Monday,3:10 PM,2/28/1900,$136.00,30,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,CREST GRANT,Grant Elementary,No,No,School,(310) 450-7651,2368 Pearl St,Santa Monica,CA,90405,West LA,Mercedes,,310-570-5899,mercedes.garcia@santamonica.gov,CREST,,No,,,,No,Per Student,,,No,No,Yes,Please fill out and return the attached packet to me. Crest Schools are a bit picky so it's a bit more work than usual. Sorry about that!,,,,Yes,www.smgov.net/reserve,Yes,Logos Required,Week 2,Street,Yes,,,https://docs.google.com/document/d/1LPeelc2kZyFOxyg9RsNz2WT01WZtAo8rh7BrnUaQCro/edit?usp=drive_link,"If late or absence, reach out to Grant- Mercedes Garcia 310-570-5899 mercedes.garcia@santamonica.gov

",,,No,,,Catie,See Quickbooks for detailed notes,Science,TK-K,Monday,1:55 PM,2/28/1900,$15.63,$2.50,8,14,Science,1-5,Monday,3:05 PM,2/28/1900,$15.63,$2.50,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,CREST MCKINLEY,McKinley Elementary,No,No,School,(310) 828-5011,2401 Santa Monica Blvd,Santa Monica,CA,90404,West LA,Michelle,Program Specialist,310-458-8688,Michelle.Soria@santamonica.gov,CREST,,No,,,,No,Per Student,,,No,No,Yes,Please fill out and return the attached packet to me. Crest Schools are a bit picky so it's a bit more work than usual. Sorry about that!,,,,Yes,www.smgov.net/reserve,Yes,Logos Required,Week 2,Street,Yes,,,https://docs.google.com/document/d/1Wwqv-ykm0sxIaOh9PwFEZre446cC7331oXaQYZ40uj4/edit?usp=drive_link,"If late or absence, reach out to McKinley- Sierra Vidal sierra.vidal@santamonica.gov",,,No,,,Catie,See Quickbooks for detailed notes,Science,TK-K,Friday,1:50 PM,2/28/1900,$15.63,$3.13,8,14,Science,1-5,Friday,3:10 PM,2/28/1900,$15.63,3.13,8,14,Science,TK-K,Thursday,1:50 PM,2/28/1900,15.625,2.5,9,14,Science,1-5,Thursday,3:10 PM,2/28/1900,15.625,2.5,9,14,,,,,,,,,,,,,,,,,,
5805,CREST SMASH,Crest SMASH Program,No,No,School,(310) 828-0335,721 Ocean Park Blvd,Santa Monica,CA,90405,West LA,Mercedes,Coordinator,,"Luis.Acosta@santamonica.gov
Mercedes.Garcia@santamonica.gov
",CREST,,No,,,,No,Per Student,,,No,No,Yes,Please fill out and return the attached packet to me. Crest Schools are a bit picky so it's a bit more work than usual. Sorry about that!,,,,Yes,www.smgov.net/reserve,Yes,Logos Required,Demo Only,,Yes,,,https://docs.google.com/document/d/1Wn00VppoTeXEokpZ0XqujBfp_2ukrr_yD6P2UpTlJTQ/edit?usp=drive_link,"If late or absence, reach out to Muir/SMASH- Luis Acosta 310-864-4151 luis.acosta@santamonica.gov

",,,No,,,Catie,See Quickbooks for detailed notes,Science,K,Wednesday,1:35 PM,60,$156.25,$25.00,8,14,Science,1-5,Wednesday,3:05 PM,60,$156.25,$25.00,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,CREST ROGERS,Will Rogers Learning Community,Yes,No,School,(310) 828-0335,2401 14th St,Santa Monica,CA,90405,West LA,Louis (Alex),Coordinator,310-570-6029,louis.morales@santamonica.gov,CREST,,No,,,,No,Per Student,,,No,No,Yes,"Please fill out the paperwork through the
instructor portal link you will receive in your email. Once done, please tell your
scheduler so they can connect with client management.",,,,Yes,www.smgov.net/reserve,Yes,Logos Required,Week 2,,Yes,,,https://docs.google.com/document/d/1VV7eliOLxJ2sYlNUdrCqz-PVPWnAsu8MW7sdkFbG1nM/edit?usp=drive_link,"If late or absence, reach out to  Will Rogers-
louis.morales@santamonica.gov
",No,,No,,,Catie,See Quickbooks for detailed notes,Science,TK-K,Tuesday,1:50 PM,2/28/1900,$17.00,$30.00,8,14,Science,1-5,Tuesday,3:10 PM,2/28/1900,$17.00,$30.00,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,CREST ROOSEVELT,Roosevelt Elementary,Yes,No,School,(310) 828-2814,801 Montana Ave,Santa Monica,CA,90403,West LA,Michelle,Coordinator,310-570-6023,michelle.soria@santamonica.gov,CREST,,No,,,,No,Per Student,,,No,No,Yes,"Please fill out the paperwork through the
instructor portal link you will receive in your email. Once done, please tell your
scheduler so they can connect with client management.",,,,Yes,www.smgov.net/reserve,Yes,Logos Required,Week 2,,Yes,,,https://docs.google.com/document/d/1AY2uXsCZeWQaABJnsUWDWTchdXU5HZN550SOy8h7ynY/edit?usp=drive_link,"If late or absence, reach out to Roosevelt- Monica Villasenor 310-570-6023 monica.villasenor@santamonica.gov",No,,No,,,Catie,See Quickbooks for detailed notes,Engineering,TK-K,Monday,1:50 PM,2/28/1900,$17.00,$30.00,9,14,Engineering,1-5,Monday,3:10 PM,2/28/1900,$17.00,$30.00,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,CROSSROADS,Crossroads Elementary,No,No,School,(310) 828-1196,1715 Olympic Blvd,Santa Monica,CA,90404,West LA,Ashley,,,anissim@xrds.org,,,Yes,11:45 AM - 12:45 PM,,,No,Flat Fee,,,No,No,No,,,,,No,Register through Crossroads Elementary,,,,Street,Yes,,,https://docs.google.com/document/d/e/2PACX-1vSGHo_51qgggmVtpFiwt4UhAwOuaSqG7zn-ZUGQ_Cxqdbx-Dw0S6d61TxvAnY6KeY3H5-1RfeDd0bbN/pub,,,,No,,,Sam,,Science,K-1,Tuesday,3:15 PM,60,"$85 FOR 5-7, $100 FOR 8-10, $125 FOR 11-14",2.5,0,14,Science,2-3,Tuesday,4:20 PM,60,"$85 FOR 5-7, $100 FOR 8-10, $125 FOR 11-14",2.5,0,14,Engineering,K-1,Friday,3:15 PM,60,"$85 FOR 5-7, $100 FOR 8-10, $125 FOR 11-14",1,0,14,Engineering,2-3,Friday,4:20 PM,60,"$85 FOR 5-7, $100 FOR 8-10, $125 FOR 11-14",1,0,14,,,,,,,,,,,,,,,,,,
4824,CULVER ALEXANDER,Culver City - West Alexander Park,No,No,Rec,(310) 253-6650,4162 Wade St,Los Angeles,CA,90066,West LA,Dani,,,Dani.Cullens@culvercity.org,,,No,,0.34,,No,Per Student,Percentage,34%,No,No,Yes,https://drive.google.com/open?id=14BgO1Pvw2JAzsjknJ9WI86zDHad_BDAL,,,,Yes,apm.activecommunities.com/culvercity,,,,,Yes,,,,,,,No,,,Sam,,Camp,K-3,,9:00 AM,360,$249.00,$12,,,Science,K-3,Thursday,4:00 PM,60,18,4,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825,CULVER VETERANS,Culver City - Veterans Park,No,No,Rec,(310) 253-6650,4117 Overland Ave,Culver City,CA,90230,West LA,Dani,,,Dani.Cullens@culvercity.org,,,Yes,,0.34,,No,Per Student,Percentage,34%,No,No,Yes,https://drive.google.com/open?id=14BgO1Pvw2JAzsjknJ9WI86zDHad_BDAL,,,,Yes,apm.activecommunities.com/culvercity,,,,,Yes,,,,,,,No,,,Sam,,Camp,K-3,,9:00 AM,360,$249.00,$12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,CURTIS,Curtis,No,No,School,(310) 476-1251,15871 Mulholland Dr,Los Angeles,CA,90049,West LA,Christine,,,csorfazian@curtisschool.org,,,Yes,,,,No,Per Student,,,No,No,No,,,,,No,Register through Curtis,,,,Check in at the security kiosk. They will direct you on where to park - probably going to be at the lower staff/employee parking lot.,Yes,,,https://docs.google.com/document/d/e/2PACX-1vT8vLpSi340IS4vYgd3hwSNWjfR3hNRnhClImdoLZ5Gyxi2ovCj3q58Rr5uQhORwYHoH4e_VQrhutWl/pub,,,,No,,,Sam,Invoice by half session,Science,DK-4,Tuesday,3:30 PM,60,$19.00,,8,14,Engineering,DK-4,Wednesday,3:30 PM,60,$19.00,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,CWC LOCKWOOD,Lockwood,No,No,School,(323) 705-9882,4345 Lockwood Ave,Los Angeles,CA,90029,Central LA,Matthew,Coordinator,,enrichment@cwcsilverlake.org,CWC,,No,,,,No,Per Student,,,No,No,No,,,,7,No,Register through Lockwood,,,,Street - Can be difficult so leave extra time. Charter next to Elementary,Yes,,,,,,,No,,,Sam,"Send invoices to jwilliams@cwclosangeles.org, nkarapetyan@cwclosangeles.org, and sbautista@cwclosangeles.org",Science,PK-K,Wednesday,1:45 PM,60,12,,8,14,Engineering,PK-K,Monday,3:45 PM,60,11,,8,14,Robotics,PK-K,Tuesday,3:45 PM,60,15,,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,CWC RAMONA,Ramona,No,No,School,(323) 738-5553,1133 N Mariposa Ave,Los Angeles,CA,90029,Central LA,Matthew,Coordinator,,enrichment@cwcsilverlake.org,CWC,,No,,,,No,Per Student,,,No,No,No,,,,7,No,Register through Ramona,,,,Street - Can be difficult so leave extra time. Charter next to Elementary,Yes,,,,,,,No,,,Sam,"Send invoices to jwilliams@cwclosangeles.org, nkarapetyan@cwclosangeles.org, and sbautista@cwclosangeles.org",Science,1-2,Wednesday,1:45 PM,60,13,,8,14,Engineering,1-2,Monday,3:45 PM,60,12,,8,14,Robotics,1-2,Tuesday,3:45 PM,60,15,,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,CWC SILVERLAKE,CWC Silverlake,Yes,No,School,(323) 462-2840,110 N Coronado St,Los Angeles,CA,90026,Central LA,,,(323) 462-2840,studentprograms@cwcsilverlake.org,CWC,,No,,,,No,Flat Fee,,,No,No,No,,,,,No,,,,,Street - Can be difficult so leave extra time. Charter next to Elementary,Yes,,,https://docs.google.com/document/d/1puPnF_XxEoPxrkmw8hSkvlaa_H7oS7nwp_tckA_TewQ/edit?usp=drive_link,,Yes,,No,,,Catie,"Instead of emailing invoices via Quickbooks, download them and re-upload to the Google Submission Form that CWC has set up. A seperate invoice needs to be submitted for each school per session at the link below: 
https://docs.google.com/forms/d/e/1FAIpQLSfM7BU8f6MuNZiAb4Yyc2aOwYWyOzlZOjWgIgbjM7jCYbqvMg/viewform",Science,TK/K,Tuesday,2:35 PM,2/28/1900,220,,0,15,Science,1-2,Thursday,2:50 PM,2/28/1900,220,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,CWS,Children's World Preschool,No,No,School,(818) 343-8122,6100 Lindley Ave,Encino,CA,91316,Valley,Debbie,,,cwspreschooloffice@gmail.com,,,,10:00 AM,,,No,Per Student,,,No,No,No,,,,,Yes,Register through CWS,,,130,,Yes,,,https://docs.google.com/document/d/e/2PACX-1vQLVTtKq4AhEXbmIlo-rVv6nURl4961AWSJ1VydXnT792hSl4TJ4WnwHQXkrvo1GlUAZ5hP4QutEAez/pub,,,,Yes,8,,Sam,,Science,PK-K,Monday,3:30 PM,45,$18.00,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,DARKO,Darko,No,No,School,(323) 244-4136,9017 West Pico Blvd,Los Angeles,CA,90035,West LA,Shimon,,,shimon@darkola.org,,,,,,,No,,,,No,No,No,,,,,,Register through Darko,,,,,Yes,,,,,,,No,,,Sam,,,K-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,DEARBORN,Dearborn Elementary,No,Yes,School,(818) 349-4381,9240 Wish Ave,Northridge,CA,91325,Valley,Kimberly,,,kkr3142@lausd.net,,,,10:00 AM,$25.50 Rental + $5 Supplies per date and $90 Processing Fee,,No,Per Student,Weekly,$25.50 Rental + $5 Supplies per date and $90 Processing Fee,No,No,No,,Yes,https://drive.google.com/open?id=1shtfcE7_X1Lt4-LxxVIwpcQhHTnIzI_l,Student Classrooms for K,Yes,ProfessorEgghead.com/register,,,525,Street - Can be difficult so leave extra time. Charter next to Elementary,Yes,,,https://docs.google.com/document/d/e/2PACX-1vRnEbva0zbo2yvDBJKkeKFEy_8x5OSNdXpw3iXgkOG9XW2_lEtY7WOfF8lGnv6lPfC9BBeJySTn3Y8t/pub,,,,Yes,8,https://www.dearbornelem.com/apps/events/,Sam,,Science,K-3,Wednesday,2:20 PM,60,$17,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,DELEVAN,Delevan Dr Elementary,Yes,No,School,(323) 804-0764,4168 W Ave 42,Los Angeles,CA,90065,East LA,katie,PTA (new),818-434-5621,kweissel@delevanpta.org,,500,,,,,No,Flat Fee,,,No,No,No,,,,,Yes,,No,,,Check,Yes,,,https://docs.google.com/document/d/1wwNFGyZsQZg263HEWuSY9twiSleOkD5itvzX9JmKVII/edit,,,,No,10,https://www.delevandriveelementary.org/apps/events/2022/1/?id=0,Sam,"Parents pay $15/class PTA pays balance and covers enrollments if under. For this session, please invoice $900 per class. ",Engineering,TK-2,Wednesday,2:30 PM,2/28/1900,$300.00,,8,14,Engineering,3-6,Wednesday,3:40 PM,2/28/1900,$300.00,,8,14,Science,TK-2,Thursday,2:30 PM,2/28/1900,300,,8,14,Science,3-6,Thursday,3:40 PM,2/28/1900,300,,8,14,,,,,,,,,,,,,,,,,,
4833,DUARTE,Duarte Parks and Rec,No,No,Rec,626-357-7931 ext 260,1344 Bloomdale St,Duarte,CA,91010,East LA,George Dang,,,dangg@accessduarte.com,Duarte Parks and Rec,,,,0.3,,No,Per Student,Percentage,30%,No,No,No,,,,,Yes,Register through Duarte Parks and Rec,,,50,,Yes,,,https://docs.google.com/document/d/e/2PACX-1vRQsbLcVP2y2o166NDFF0D0YLD46OXUQETKOBdkBwcFaNNKdLY0ck8nLzbaXqtOWm6oR6G9TNP3Pyag/pub,,,,Yes,6,,Sam,Instructors can expect payment in 1 to 2 weeks after the last class date.,Science,K-3,Thursday,3:45 PM,60,$16.67,$3.33,8,14,Engineering,K-3,Tuesday,3:45 PM,60,$16.67,$3.33,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,EGREMONT,Egremont School,No,Yes,School,(818) 363-7803,19850 Devonshire St,Chatsworth,CA,91311,Valley,Youlia,Coordinator,,ysempertegui@egremont.org,,,Yes,11:20 AM,300,,No,Per Student,Session Fixed,$300,No,No,No,,,,,Yes,ProfessorEgghead.com/register,,,120,Street - Open and easy parking. Watch Signs,Yes,,,https://docs.google.com/document/d/e/2PACX-1vTKU9LWt-xWk496rOjD1g434MOiSbj3W_VIyARXKBGw6rFtXwVerm_wITFSM-zUw3s0O4IWEXEJkafB/pub,,,,Yes,,http://www.egremont.org/calendar--news.html,Sam,,Science,K-3,Monday,3:00 PM,60,18,,9,14,Engineering,K-3,Wednesday,3:00 PM,60,18,,8,14,Robotics,2-5,Thursday,3:00 PM,60,20,,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,EL RINCON,El Rincon Elementary,Yes,No,School,(310) 842-4340,11177 Overland Ave,Culver City,CA,90230,West LA,"Judy
Jack Leist (on site)",,"310-890-2103
Jack (424) 385-2557.",judy@afterschoolcornucopia.com,,,,,,,No,Per Student,,,No,No,No,,No,,,No,,,,,LOT ONLY - DO NOT PARK ON THE STREET,Yes,,,https://docs.google.com/document/d/12ygdEVuOSvy5la-UO89zjBVuHn8Jwo14Db3cvm-QVf4/edit?usp=drive_link,,No,,No,,,Catie,Combine with Lin Howe / El Marino and invoice to Afterschool Cornucopia,Science,K-3,Wednesday,1:35 PM,3/10/1900,$25.00,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
